isogroup283428	K03147
isogroup130296	K11855
isogroup67556	K04460
isogroup438083	K12567
isogroup62027	K00088
isogroup288288	K02541
isogroup298289	K04955
isogroup274407	K10666
isogroup283859	K07440
isogroup22540	K16747
isogroup47348	K02326
isogroup329914	K15789
isogroup293887	K12198
isogroup98225	K20279
isogroup36655	K05884
isogroup254656	K09410
isogroup28783	K18162
isogroup25014	K18442
isogroup73840	K08869
isogroup290376	K12874
isogroup48568	K00851
isogroup12985	K10755
isogroup2304	K06545
isogroup178974	K11155
isogroup75212	K01415
isogroup6060	K13187
isogroup205542	K01897
isogroup168256	K08794
isogroup48588	K06941
isogroup185179	K06130
isogroup51633	K02206
isogroup176810	K05034
isogroup122847	K07874
isogroup57932	K14529
isogroup52503	K10260
isogroup373331	K07466
isogroup519732	K02580
isogroup51093	K06677
isogroup160813	K01799
isogroup114155	K10395
isogroup57659	K05734
isogroup8274	K11150
isogroup611576	K02987
isogroup128373	K01183
isogroup99997	K20303
isogroup485450	K03654
isogroup199577	K08857
isogroup20336	K06091
isogroup281335	K10203
isogroup303078	K15275
isogroup197654	K02945
isogroup228292	K14774
isogroup51416	K03596
isogroup96219	K15732
isogroup35313	K19201
isogroup334729	K03320
isogroup315558	K10277
isogroup118339	K06940
isogroup175216	K08794
isogroup292128	K12379
isogroup91398	K12474
isogroup326161	K16745
isogroup696134	K01373
isogroup184630	K08139
isogroup574461	K00710
isogroup199929	K16889
isogroup14956	K21813
isogroup28820	K00030
isogroup117538	K06269
isogroup79482	K16602
isogroup90400	K07375
isogroup191821	K01803
isogroup50554	K11995
isogroup377615	K08796
isogroup121131	K06627
isogroup119746	K14207
isogroup25171	K07526
isogroup93744	K05120
isogroup123121	K12193
isogroup173438	K06252
isogroup335182	K05656
isogroup166217	K08679
isogroup80034	K15381
isogroup290050	K14802
isogroup295710	K15423
isogroup283169	K01535
isogroup270332	K04955
isogroup351141	K00461
isogroup2909	K12863
isogroup160956	K06978
isogroup402543	K08172
isogroup150975	K03654
isogroup70800	K01196
isogroup189155	K08902
isogroup181819	K15083
isogroup40809	K00232
isogroup153313	K03327
isogroup9468	K10294
isogroup85937	K20300
isogroup85090	K15866
isogroup113726	K12132
isogroup140269	K00362
isogroup102200	K17603
isogroup291116	K00135
isogroup231150	K06694
isogroup285154	K04892
isogroup18642	K12621
isogroup186156	K06213
isogroup164103	K20843
isogroup38137	K19371
isogroup3801	K07509
isogroup8442	K01395
isogroup116830	K10799
isogroup374822	K14555
isogroup19625	K16779
isogroup8451	K03964
isogroup269607	K18460
isogroup22152	K17610
isogroup191189	K11412
isogroup93778	K00485
isogroup205484	K04829
isogroup230959	K02115
isogroup139663	K01673
isogroup111369	K10456
isogroup263931	K19677
isogroup5811	K06111
isogroup309785	K03417
isogroup18839	K00700
isogroup270033	K15103
isogroup279508	K00362
isogroup34862	K03351
isogroup182788	K04955
isogroup42100	K19613
isogroup13393	K05749
isogroup27924	K12319
isogroup56603	K02503
isogroup315300	K00555
isogroup289370	K14379
isogroup152559	K17341
isogroup18293	K13145
isogroup228396	K17341
isogroup97296	K12035
isogroup2471	K19756
isogroup27586	K16194
isogroup295309	K03456
isogroup50785	K04908
isogroup609721	K22078
isogroup331879	K02350
isogroup172635	K13458
isogroup333510	K03978
isogroup38493	K03417
isogroup28558	K20300
isogroup264457	K07514
isogroup188522	K06180
isogroup5971	K03963
isogroup4370	K03456
isogroup14232	K08791
isogroup274458	K07146
isogroup115308	K04409
isogroup115828	K22068
isogroup36306	K19903
isogroup201107	K14755
isogroup229050	K12867
isogroup50613	K01768
isogroup298941	K19755
isogroup105927	K16196
isogroup55698	K07901
isogroup8719	K09318
isogroup115039	K19382
isogroup278285	K03147
isogroup603294	K15083
isogroup284474	K16608
isogroup168098	K10401
isogroup81997	K16506
isogroup239994	K04607
isogroup245278	K06236
isogroup297681	K01210
isogroup52865	K08490
isogroup368609	K04892
isogroup34489	K11305
isogroup56489	K05273
isogroup322131	K10866
isogroup12316	K07432
isogroup336043	K03234
isogroup75550	K17197
isogroup167409	K17418
isogroup276987	K05794
isogroup94847	K09580
isogroup69775	K10250
isogroup40343	K21806
isogroup71551	K04874
isogroup5931	K12626
isogroup5513	K00002
isogroup188645	K12132
isogroup166735	K00472
isogroup415740	K04892
isogroup14833	K16669
isogroup232381	K12405
isogroup51268	K11254
isogroup53832	K14767
isogroup186365	K00914
isogroup26379	K11437
isogroup252792	K13954
isogroup334305	K14832
isogroup242313	K16506
isogroup25908	K17916
isogroup466638	K22182
isogroup232038	K16803
isogroup60483	K07427
isogroup537393	K03283
isogroup54978	K10380
isogroup116167	K04345
isogroup122259	K01892
isogroup223336	K08848
isogroup21125	K16449
isogroup33483	K04510
isogroup239929	K08244
isogroup202500	K00921
isogroup101549	K02910
isogroup136631	K04615
isogroup77143	K14790
isogroup270056	K02881
isogroup216109	K10406
isogroup171176	K17807
isogroup43480	K03307
isogroup26911	K07422
isogroup292039	K00323
isogroup6270	K06052
isogroup319137	K10401
isogroup240250	K01676
isogroup191547	K15377
isogroup10579	K14442
isogroup646981	K10408
isogroup190896	K06255
isogroup185174	K06252
isogroup118280	K04905
isogroup127569	K03843
isogroup116107	K04802
isogroup284926	K00649
isogroup214228	K08848
isogroup107540	K01465
isogroup279170	K10380
isogroup10548	K02295
isogroup332429	K09458
isogroup44694	K00547
isogroup95284	K12132
isogroup293754	K12460
isogroup265255	K00609
isogroup49764	K20795
isogroup102467	K09502
isogroup32364	K10395
isogroup219602	K18798
isogroup66836	K08017
isogroup76223	K08770
isogroup68425	K08857
isogroup64645	K10799
isogroup247203	K13217
isogroup157093	K10799
isogroup40998	K12403
isogroup7645	K14443
isogroup56164	K04142
isogroup309637	K12442
isogroup285084	K00545
isogroup131035	K13956
isogroup113534	K01802
isogroup304262	K12405
isogroup319756	K12492
isogroup55086	K13513
isogroup283765	K07466
isogroup47285	K01893
isogroup345876	K14536
isogroup118017	K08994
isogroup110624	K11577
isogroup178881	K00108
isogroup13283	K08470
isogroup269298	K04904
isogroup199821	K04950
isogroup49073	K08798
isogroup129710	K09273
isogroup231728	K10357
isogroup162850	K15382
isogroup32744	K10436
isogroup28732	K16470
isogroup12054	K06883
isogroup164938	K10872
isogroup116679	K01081
isogroup146704	K01206
isogroup196384	K17871
isogroup23622	K17700
isogroup281128	K05909
isogroup38529	K21988
isogroup84841	K10684
isogroup173848	K14521
isogroup333063	K00472
isogroup169128	K08145
isogroup244036	K20310
isogroup76297	K15334
isogroup104547	K01342
isogroup311346	K13412
isogroup46651	K18423
isogroup86021	K20795
isogroup294306	K09564
isogroup72492	K15190
isogroup391200	K13241
isogroup310488	K20876
isogroup29384	K07903
isogroup31507	K09667
isogroup366823	K10380
isogroup299730	K04345
isogroup320419	K06276
isogroup391658	K10408
isogroup96735	K07937
isogroup64145	K16726
isogroup317670	K15172
isogroup258960	K15261
isogroup37411	K14313
isogroup273324	K01897
isogroup268305	K12867
isogroup43460	K06889
isogroup75014	K01513
isogroup152443	K01176
isogroup108467	K10325
isogroup17170	K01135
isogroup47421	K15283
isogroup203874	K01202
isogroup38540	K13121
isogroup179520	K04854
isogroup99758	K07735
isogroup47142	K10405
isogroup5865	K13210
isogroup132025	K10380
isogroup298781	K10408
isogroup367007	K14849
isogroup3514	K02140
isogroup161765	K08669
isogroup61387	K08465
isogroup1966	K05758
isogroup284556	K00106
isogroup101053	K11884
isogroup285567	K15027
isogroup19355	K14298
isogroup289843	K00232
isogroup288828	K04986
isogroup200885	K01408
isogroup6016	K00262
isogroup1857	K19360
isogroup313589	K09522
isogroup314538	K14768
isogroup56872	K07921
isogroup385134	K10380
isogroup183569	K07874
isogroup11855	K08826
isogroup324912	K10356
isogroup22404	K10293
isogroup129718	K09525
isogroup378750	K11068
isogroup269789	K11426
isogroup273836	K17803
isogroup184402	K10395
isogroup47444	K10903
isogroup114000	K04841
isogroup314111	K05012
isogroup93507	K07783
isogroup410779	K12035
isogroup407139	K04122
isogroup318443	K20777
isogroup576556	K00508
isogroup239615	K17686
isogroup174043	K04392
isogroup6381	K11594
isogroup207727	K18052
isogroup226547	K17508
isogroup96076	K03850
isogroup42363	K13144
isogroup62197	K12436
isogroup289603	K03696
isogroup204251	K04739
isogroup126759	K11413
isogroup698621	K03798
isogroup631091	K10408
isogroup302359	K00789
isogroup38605	K02985
isogroup197618	K13412
isogroup21231	K06234
isogroup159919	K10595
isogroup4234	K00249
isogroup267926	K12861
isogroup201401	K19327
isogroup66168	K08869
isogroup14538	K01974
isogroup78800	K06213
isogroup70689	K01974
isogroup11804	K14442
isogroup335367	K08843
isogroup265753	K06185
isogroup57374	K11294
isogroup46249	K04511
isogroup228633	K15414
isogroup270186	K03327
isogroup3283	K19770
isogroup82008	K01866
isogroup404742	K00461
isogroup288498	K07865
isogroup50359	K05901
isogroup310895	K13126
isogroup184523	K09228
isogroup169393	K16910
isogroup335565	K01672
isogroup275194	K16250
isogroup332122	K04079
isogroup225453	K01835
isogroup212707	K13148
isogroup79532	K14501
isogroup43111	K17888
isogroup84008	K13412
isogroup275414	K10949
isogroup50735	K09848
isogroup230345	K06185
isogroup51572	K11141
isogroup221998	K19656
isogroup291461	K15837
isogroup167442	K04648
isogroup22776	K10779
isogroup297426	K07126
isogroup156188	K04892
isogroup482600	K00036
isogroup192254	K13412
isogroup56970	K00736
isogroup116012	K16465
isogroup7326	K01648
isogroup303301	K01969
isogroup188578	K03165
isogroup179549	K10380
isogroup164233	K12396
isogroup157070	K07901
isogroup300253	K11131
isogroup98851	K21734
isogroup54207	K14572
isogroup222669	K03847
isogroup265126	K05340
isogroup165523	K14772
isogroup244001	K13984
isogroup308202	K15284
isogroup346397	K08333
isogroup159221	K20222
isogroup314333	K16458
isogroup10129	K16499
isogroup178149	K09874
isogroup36799	K14442
isogroup23774	K19678
isogroup26226	K14379
isogroup290879	K03259
isogroup17286	K02731
isogroup25579	K05791
isogroup117029	K03809
isogroup334398	K21396
isogroup307951	K00265
isogroup78238	K14951
isogroup400328	K10846
isogroup207342	K02523
isogroup74813	K15277
isogroup53108	K21440
isogroup332436	K08794
isogroup279832	K00240
isogroup316714	K04730
isogroup38089	K19937
isogroup264946	K04460
isogroup19301	K10415
isogroup21648	K13168
isogroup141286	K14753
isogroup83779	K16743
isogroup361529	K15110
isogroup453959	K07376
isogroup235373	K12323
isogroup331372	K05198
isogroup111723	K12132
isogroup48388	K04659
isogroup40456	K07151
isogroup117400	K03676
isogroup21174	K10426
isogroup311031	K13963
isogroup268139	K03257
isogroup159090	K10768
isogroup283270	K14411
isogroup457392	K17989
isogroup280400	K20196
isogroup350904	K00791
isogroup186040	K06901
isogroup393523	K16604
isogroup54540	K09372
isogroup29424	K01611
isogroup49862	K17617
isogroup276631	K10974
isogroup268112	K01307
isogroup394333	K05664
isogroup15927	K14549
isogroup31562	K04515
isogroup13351	K15837
isogroup91145	K14616
isogroup153495	K16055
isogroup123906	K04843
isogroup14506	K07497
isogroup197211	K17547
isogroup16611	K13907
isogroup23326	K08049
isogroup459413	K01586
isogroup60217	K16288
isogroup293061	K12823
isogroup85746	K08857
isogroup18762	K07881
isogroup58360	K01885
isogroup8820	K10601
isogroup227791	K00939
isogroup242532	K19360
isogroup352959	K03841
isogroup299710	K14006
isogroup273464	K09584
isogroup2816	K06238
isogroup274221	K20346
isogroup177404	K13207
isogroup163137	K08332
isogroup7416	K13783
isogroup119940	K14207
isogroup29681	K12233
isogroup170222	K14016
isogroup56247	K16059
isogroup318388	K04079
isogroup108320	K13025
isogroup44039	K20364
isogroup14633	K11672
isogroup169468	K11417
isogroup276960	K15113
isogroup25075	K07752
isogroup176257	K06901
isogroup315694	K04459
isogroup48439	K14621
isogroup63433	K10297
isogroup101617	K01409
isogroup46347	K05673
isogroup268331	K07575
isogroup298882	K00060
isogroup83108	K05109
isogroup264977	K14799
isogroup24659	K03132
isogroup15012	K13517
isogroup355213	K06636
isogroup30254	K05696
isogroup105863	K00962
isogroup582543	K04079
isogroup268941	K14079
isogroup314200	K01338
isogroup70	K02980
isogroup267895	K00889
isogroup15120	K04346
isogroup303367	K08869
isogroup24819	K19679
isogroup51366	K07889
isogroup3965	K13023
isogroup188807	K17508
isogroup339755	K10408
isogroup45211	K17499
isogroup37280	K07002
isogroup275455	K15634
isogroup297308	K17087
isogroup206403	K04730
isogroup2644	K08059
isogroup190035	K10274
isogroup133788	K14995
isogroup46527	K10886
isogroup18962	K20401
isogroup174195	K04043
isogroup145274	K01128
isogroup44498	K16938
isogroup274860	K12891
isogroup403615	K10408
isogroup117193	K00108
isogroup23726	K19899
isogroup311780	K10408
isogroup280815	K03363
isogroup226993	K10448
isogroup166763	K03327
isogroup284600	K19681
isogroup23277	K08857
isogroup158026	K13412
isogroup184231	K10903
isogroup45579	K09228
isogroup145747	K14536
isogroup60199	K07436
isogroup90497	K02879
isogroup23607	K07993
isogroup18323	K17307
isogroup111038	K09592
isogroup288441	K01673
isogroup220593	K12392
isogroup113426	K15289
isogroup283142	K00031
isogroup15034	K12811
isogroup9150	K17905
isogroup177205	K04908
isogroup290808	K17302
isogroup187347	K11977
isogroup281557	K02149
isogroup262007	K03283
isogroup29475	K20223
isogroup115904	K12843
isogroup91579	K11494
isogroup323436	K10669
isogroup26926	K08493
isogroup113590	K05278
isogroup49892	K02257
isogroup88640	K11833
isogroup48757	K15440
isogroup56174	K06213
isogroup643087	K05849
isogroup254314	K06767
isogroup268558	K20347
isogroup10745	K12654
isogroup300187	K03593
isogroup14099	K12852
isogroup113931	K10357
isogroup7051	K07880
isogroup185483	K11392
isogroup3678	K06816
isogroup345570	K10880
isogroup25547	K10638
isogroup18017	K19332
isogroup364815	K11838
isogroup309409	K19374
isogroup332932	K10408
isogroup19677	K20002
isogroup1597	K10352
isogroup264881	K03236
isogroup33782	K09360
isogroup48501	K01792
isogroup266527	K01759
isogroup86044	K01025
isogroup287930	K12180
isogroup506501	K01802
isogroup540124	K15290
isogroup16837	K10408
isogroup21213	K01872
isogroup53934	K12859
isogroup8797	K09057
isogroup121	K02964
isogroup135514	K19921
isogroup23937	K04662
isogroup204469	K16777
isogroup12447	K11831
isogroup170257	K00612
isogroup112048	K09228
isogroup30487	K02732
isogroup105607	K14291
isogroup81662	K20160
isogroup310490	K20867
isogroup33227	K02331
isogroup313970	K10455
isogroup424927	K07759
isogroup400463	K03320
isogroup242107	K00706
isogroup114894	K06641
isogroup265695	K12132
isogroup42560	K04460
isogroup13518	K08202
isogroup178732	K09485
isogroup169112	K10809
isogroup94734	K02370
isogroup297215	K10424
isogroup298687	K00657
isogroup279263	K12823
isogroup272564	K08585
isogroup12814	K17969
isogroup14221	K18933
isogroup292002	K01810
isogroup119719	K20360
isogroup274914	K06072
isogroup6182	K03686
isogroup97238	K09228
isogroup190703	K18729
isogroup201669	K13412
isogroup289223	K00787
isogroup287396	K00671
isogroup119262	K04515
isogroup83587	K11140
isogroup160771	K01507
isogroup30703	K20876
isogroup191391	K14553
isogroup264728	K00940
isogroup397400	K13184
isogroup119763	K04986
isogroup267000	K18643
isogroup77901	K17925
isogroup189993	K13755
isogroup293967	K13354
isogroup223520	K00744
isogroup207437	K00280
isogroup168630	K19626
isogroup124848	K15429
isogroup294252	K14406
isogroup279880	K07151
isogroup27092	K17800
isogroup64980	K11789
isogroup65404	K10277
isogroup81791	K09228
isogroup223295	K05543
isogroup13500	K20683
isogroup36629	K10844
isogroup158339	K13444
isogroup57628	K10357
isogroup114905	K08857
isogroup101024	K04460
isogroup79008	K05094
isogroup159415	K11703
isogroup36063	K14561
isogroup55485	K03163
isogroup20562	K17341
isogroup165532	K14026
isogroup215112	K01139
isogroup191043	K10380
isogroup136545	K09606
isogroup151712	K17767
isogroup299813	K14963
isogroup58625	K03885
isogroup115288	K17725
isogroup189963	K00649
isogroup325748	K00799
isogroup101015	K03453
isogroup175643	K06002
isogroup226534	K08908
isogroup267875	K04371
isogroup114202	K10392
isogroup11375	K04523
isogroup353605	K15276
isogroup4262	K15113
isogroup61312	K00933
isogroup124764	K13037
isogroup115987	K13126
isogroup286931	K00801
isogroup204721	K16601
isogroup114032	K18399
isogroup224621	K20526
isogroup508499	K02940
isogroup167131	K01254
isogroup35808	K20407
isogroup199368	K08857
isogroup20749	K19899
isogroup29193	K18164
isogroup343849	K08375
isogroup12230	K08798
isogroup355383	K11262
isogroup9307	K05641
isogroup9971	K12309
isogroup196509	K21121
isogroup309351	K05236
isogroup95542	K16052
isogroup290151	K14209
isogroup549	K00412
isogroup290073	K04936
isogroup107983	K02941
isogroup265012	K12812
isogroup53124	K09773
isogroup15264	K18798
isogroup221135	K08914
isogroup35443	K11723
isogroup227984	K06213
isogroup20170	K12384
isogroup272582	K19219
isogroup304269	K01092
isogroup249643	K00659
isogroup284353	K01358
isogroup235481	K17506
isogroup86958	K08857
isogroup9011	K09069
isogroup124273	K01768
isogroup92743	K18442
isogroup21234	K01715
isogroup245732	K10380
isogroup129155	K05094
isogroup116475	K15015
isogroup152607	K07435
isogroup323181	K01509
isogroup268690	K07300
isogroup19197	K02183
isogroup118624	K19951
isogroup1309	K02156
isogroup207806	K00444
isogroup100281	K14439
isogroup275416	K12460
isogroup190893	K03238
isogroup77701	K05941
isogroup166417	K01179
isogroup182581	K01490
isogroup170414	K08151
isogroup226786	K06820
isogroup49613	K09067
isogroup162916	K06640
isogroup12470	K11291
isogroup281903	K15259
isogroup63801	K12132
isogroup42630	K10457
isogroup294414	K08823
isogroup179469	K01759
isogroup2864	K12387
isogroup216629	K00485
isogroup301479	K01414
isogroup47604	K12844
isogroup15246	K17546
isogroup175928	K06058
isogroup13036	K03627
isogroup298752	K21912
isogroup67239	K01180
isogroup245423	K12166
isogroup81445	K08869
isogroup117120	K06911
isogroup88504	K10380
isogroup180843	K04168
isogroup4966	K00799
isogroup53825	K12430
